,Distance,Velocity,Predicted SoC,Acceleration,Power Output
103,20600.0,26.944444444431927,0.9034210472897082,2.4410103568080435e-14,1421.315442591828
104,20800.0,26.944444444432108,0.9026996815408239,2.3931474086353528e-14,1773.7575868861118
105,21000.0,26.944444444432285,0.9016856936855292,2.3931474086353686e-14,2214.3003549103582
106,21200.0,26.944444444432463,0.900437691368718,2.297421512289969e-14,2566.726639506407
107,21400.0,26.944444444432634,0.8988384814977314,2.919639838535187e-14,3095.352849185671
108,21600.0,26.94444444443285,0.8975912583055138,3.2068175275714614e-14,2566.726639506572
109,21800.0,26.94444444443309,0.8963444247849452,4.307665335543792e-14,2566.726639506722
110,22000.0,26.944444444433408,0.8953323849225058,-3.0632286830533994e-14,2214.3003549100936
111,22200.0,26.94444444443318,0.8945551434786967,-1.239650357673162e-13,1861.867021576033
112,22400.0,26.94444444443226,0.8938954979825322,-1.1056341027895393e-13,1685.647711646177
113,22600.0,26.94444444443144,0.8931190363874651,-1.0912752183376939e-13,1861.8670215758393
114,22800.0,26.94444444443063,0.8924601708832757,-7.22730517407837e-14,1685.6477116462167
115,23000.0,26.944444444430093,0.8922119259193878,-5.839279677069824e-14,1068.8662490835416
116,23200.0,26.94444444442966,0.8914952375159596,1.1008478079721623e-14,1773.7575868855445
117,23400.0,26.94444444442974,0.8910133538195609,2.3931474086351428e-15,1421.3154425912562
118,23600.0,26.94444444442976,0.8904146526208884,-2.32135298637609e-13,1597.5373958535265
119,23800.0,26.944444444428036,0.8898163418073579,-4.5182623075028633e-13,1597.5373958512469
120,24000.0,26.944444444424683,0.8890426119205982,-2.292635217472036e-13,1861.867021573492
121,24200.0,26.94444444442298,0.8885622899039871,-2.2399859744819315e-13,1421.3154425880555
122,24400.0,26.94444444442132,0.8877307385457766,-2.2399859744817932e-13,1949.9760157194828
123,24600.0,26.944444444419656,0.8868995778506111,-2.2447722692989237e-13,1949.9760157191613
124,24800.0,26.94444444441799,0.8860688078872939,-1.8283646201964516e-13,1949.9760157192172
125,25000.0,26.944444444416632,0.8850626227122629,-1.9145179269071827e-13,2214.300354905273
126,25200.0,26.94444444441521,0.884056828405878,-2.642034739131773e-13,2214.3003549043347
127,25400.0,26.94444444441325,0.8831686287511861,-1.8475097994651995e-13,2038.0845693224146
128,25600.0,26.94444444441188,0.8823394223979006,-1.876227568368708e-13,1949.9760157180071
129,25800.0,26.944444444410486,0.8815692097064857,-1.8714412735513442e-13,1861.8670215711973
130,26000.0,26.944444444409097,0.8808579910371346,-1.7996468512922484e-13,1773.7575868800375
131,26200.0,26.94444444440776,0.8801471635736918,-1.8522960942820892e-13,1773.7575868797435
132,26400.0,26.944444444406386,0.8796125377900985,-1.7852879668402688e-13,1509.426639500515
133,26600.0,26.94444444440506,0.8790783033454183,-7.227305174071511e-14,1509.4266395012378
134,26800.0,26.944444444404525,0.8783686498984437,-4.786294817265806e-14,1773.7575868803806
135,27000.0,26.94444444440417,0.8774835801521357,-4.068350594675881e-14,2038.0845693219449
136,27200.0,26.944444444403867,0.8764816982271554,-3.2546804757406685e-14,2214.3003549041373
137,27400.0,26.944444444403626,0.8751872037439736,-5.647827884373463e-14,2654.832109251033
138,27600.0,26.944444444403207,0.8739517011733803,-3.3504063720859003e-15,2566.726639499915
139,27800.0,26.94444444440318,0.8727751908731326,-7.658071707624908e-14,2478.6207291821715
140,28000.0,26.944444444402613,0.8717162743257078,-1.1104203976055882e-12,2302.4075868696636
141,28200.0,26.94444444439437,0.8707749527673423,-1.0467626765356372e-12,2126.1926823732774
142,28400.0,26.9444444443866,0.8699512274339877,-5.580819756928217e-13,1949.976015709853
143,28600.0,26.94444444438246,0.8690106897871135,2.04566240489773e-12,2126.1926823987087
144,28800.0,26.944444444397643,0.8679533410621492,1.0434122701636792e-13,2302.4075868795603
145,29000.0,26.944444444398417,0.8669549858692076,-2.4505829464395373e-13,2214.3003549011437
146,29200.0,26.9444444443966,0.8660156245641071,-3.125450515673652e-13,2126.192682380321
147,29400.0,26.94444444439428,0.865076655498347,1.8049117755902492e-12,2126.192682398881
148,29600.0,26.944444444407676,0.8641380787341957,1.3995126045686854e-12,2126.1926823978856
149,29800.0,26.944444444418064,0.8631998943336376,2.7042565717565394e-13,2126.192682389796
150,30000.0,26.94444444442007,0.8621448992293403,2.838272826640261e-13,2302.4075868857485
151,30200.0,26.944444444422178,0.8607972939170123,6.485429477399416e-13,2742.9371384388187
152,30400.0,26.944444444426992,0.8592742830521304,5.092617685575063e-13,3007.2495824202274
153,30600.0,26.944444444430772,0.8575172714317143,2.412292587904316e-13,3359.6600056033562
154,30800.0,26.944444444432563,0.85558486053504,2.4314377671735597e-13,3623.963195797585
155,31000.0,26.944444444434367,0.8534770530608099,1.1726422302314212e-13,3888.2624191790514
156,31200.0,26.944444444435238,0.8515454276834703,3.4461322684353087e-14,3623.9631957963875
157,31400.0,26.944444444435494,0.8497899871011649,1.1870011146832842e-13,3359.660005603405
158,31600.0,26.944444444436375,0.8480349394277857,5.839279677071186e-14,3359.6600056030775
159,31800.0,26.944444444436808,0.8462802847225378,-5.700477127370405e-13,3359.660005597538
160,32000.0,26.944444444432577,0.8456394332830864,-5.595178641389552e-13,1685.6477116422022
161,32200.0,26.944444444428424,0.8449989749293282,-6.035517764577535e-13,1685.6477116410545
162,32400.0,26.944444444423944,0.8445347210059924,-2.3740022293655505e-13,1421.315442588109
